Project Name,Street Name,Property Type,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Area,Area (SQM),Unit Price ($ PSM),Tenure,Postal District,Floor Level
HIGH STREET CENTRE,NORTH BRIDGE ROAD,Retail,"610,000",376.74,"1,619",May-22,Strata,35,"17,429",99 yrs lease commencing from 1969,06,B1 to B5
FORTUNE CENTRE,MIDDLE ROAD,Retail,"510,000",312.16,"1,634",May-22,Strata,29,"17,586",99 yrs lease commencing from 1980,07,01 to 05
ROBERTSON BLUE,ROBERTSON QUAY,Retail,"8,020,000","1,560.78","5,138",May-22,Strata,145,"55,310",Freehold,09,01 to 05
GOLDEN MILE COMPLEX,BEACH ROAD,Retail,"700,000,000","610,028.17","1,147",May-22,Strata,"56,673","12,352",99 yrs lease commencing from 1969,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,800,000",269.1,"6,689",May-22,Strata,25,"72,000",Freehold,09,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,900,000",387.5,"4,903",May-22,Strata,36,"52,778",Freehold,09,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"1,320,000",430.56,"3,066",Apr-22,Strata,40,"33,000",999 yrs lease commencing from 1828,06,B1 to B5
LUCKY PLAZA,ORCHARD ROAD,Retail,"1,050,000",129.17,"8,129",Apr-22,Strata,12,"87,500",Freehold,09,01 to 05
FU LU SHOU COMPLEX,ROCHOR ROAD,Retail,"680,000",215.28,"3,159",Apr-22,Strata,20,"34,000",99 yrs lease commencing from 1980,07,01 to 05
PENINSULA SHOPPING COMPLEX,COLEMAN STREET,Retail,"755,000",312.16,"2,419",Apr-22,Strata,29,"26,034",999 yrs lease commencing from 1828,06,01 to 05
CORONATION SHOPPING PLAZA,BUKIT TIMAH ROAD,Retail,"27,000,000","6,490.69","4,160",Apr-22,Strata,603,"44,776",Freehold,10,01 to 05
LUCKY PLAZA,ORCHARD ROAD,Retail,"2,780,000",559.73,"4,967",Apr-22,Strata,52,"53,462",Freehold,09,06 to 10
SINGAPORE SHOPPING CENTRE,CLEMENCEAU AVENUE,Retail,"1,453,140","1,162.51","1,250",Apr-22,Strata,108,"13,455",99 yrs lease commencing from 1948,09,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"852,000",376.74,"2,262",Apr-22,Strata,35,"24,343",999 yrs lease commencing from 1829,06,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,300,000",290.63,"4,473",Apr-22,Strata,27,"48,148",Freehold,09,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"675,000",333.68,"2,023",Apr-22,Strata,31,"21,774",999 yrs lease commencing from 1829,06,01 to 05
LUCKY PLAZA,ORCHARD ROAD,Retail,"2,150,000",495.14,"4,342",Apr-22,Strata,46,"46,739",Freehold,09,01 to 05
SUNSHINE PLAZA,BENCOOLEN STREET,Retail,"1,900,000",462.85,"4,105",Apr-22,Strata,43,"44,186",99 yrs lease commencing from 1997,07,01 to 05
SUNSHINE PLAZA,BENCOOLEN STREET,Retail,"900,000",290.63,"3,097",Apr-22,Strata,27,"33,333",99 yrs lease commencing from 1997,07,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"660,000",269.1,"2,453",Apr-22,Strata,25,"26,400",99 yrs lease commencing from 1983,07,01 to 05
SINGAPORE SHOPPING CENTRE,CLEMENCEAU AVENUE,Retail,"255,000",161.46,"1,579",Mar-22,Strata,15,"17,000",99 yrs lease commencing from 1948,09,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"860,000",365.98,"2,350",Mar-22,Strata,34,"25,294",99 yrs lease commencing from 1977,09,01 to 05
SIM LIM TOWER,JALAN BESAR,Retail,"1,455,000",710.42,"2,048",Mar-22,Strata,66,"22,045",Freehold,08,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"9,200,000","4,090.32","2,249",Mar-22,Strata,380,"24,211",999 yrs lease commencing from 1828,06,B1 to B5
GOLDEN MILE COMPLEX,BEACH ROAD,Retail,"120,000",64.58,"1,858",Mar-22,Strata,6,"20,000",99 yrs lease commencing from 1969,07,01 to 05
GOLDEN MILE COMPLEX,BEACH ROAD,Retail,"680,000",312.16,"2,178",Mar-22,Strata,29,"23,448",99 yrs lease commencing from 1969,07,01 to 05
HIGH STREET CENTRE,NORTH BRIDGE ROAD,Retail,"710,000",344.45,"2,061",Mar-22,Strata,32,"22,188",99 yrs lease commencing from 1969,06,01 to 05
SIM LIM TOWER,JALAN BESAR,Retail,"800,000",322.92,"2,477",Mar-22,Strata,30,"26,667",Freehold,08,B1 to B5
LOFT @ NATHAN,RIVER VALLEY ROAD,Retail,"2,600,000",656.6,"3,960",Mar-22,Strata,61,"42,623",Freehold,10,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"1,080,000",602.78,"1,792",Mar-22,Strata,56,"19,286",99 yrs lease commencing from 1974,07,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"1,210,000",570.49,"2,121",Feb-22,Strata,53,"22,830",999 yrs lease commencing from 1829,06,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"1,160,000",624.31,"1,858",Feb-22,Strata,58,"20,000",99 yrs lease commencing from 1983,07,01 to 05
CITY GATE,BEACH ROAD,Retail,"968,000",452.09,"2,141",Feb-22,Strata,42,"23,048",99 yrs lease commencing from 2014,07,B1 to B5
HOLLAND ROAD SHOPPING CENTRE,HOLLAND AVENUE,Retail,"900,000",161.46,"5,574",Feb-22,Strata,15,"60,000",Freehold,10,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"580,000",215.28,"2,694",Feb-22,Strata,20,"29,000",99 yrs lease commencing from 1977,09,01 to 05
SIM LIM TOWER,JALAN BESAR,Retail,"1,200,000",538.2,"2,230",Feb-22,Strata,50,"24,000",Freehold,08,01 to 05
SULTAN PLAZA,JALAN SULTAN,Retail,"214,888",86.11,"2,495",Feb-22,Strata,8,"26,861",99 yrs lease commencing from 1978,07,06 to 10
GOLDEN MILE TOWER,BEACH ROAD,Retail,"310,000",193.75,"1,600",Feb-22,Strata,18,"17,222",99 yrs lease commencing from 1969,07,B1 to B5
TEXTILE CENTRE,JALAN SULTAN,Retail,"380,000",247.57,"1,535",Feb-22,Strata,23,"16,522",99 yrs lease commencing from 1970,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"701,000",161.46,"4,342",Feb-22,Strata,15,"46,733",Freehold,09,01 to 05
SULTAN GATE PLACE,SULTAN GATE,Retail,"6,600,000","3,261.49","2,024",Jan-22,Strata,303,"21,782",999 yrs lease commencing from 1827,07,01 to 05
1953,TESSENSOHN ROAD,Retail,"2,701,000",785.77,"3,437",Jan-22,Strata,73,"37,000",Freehold,08,01 to 05
BALMORAL PLAZA,BUKIT TIMAH ROAD,Retail,"1,680,000",764.24,"2,198",Jan-22,Strata,71,"23,662",Freehold,10,01 to 05
FU LU SHOU COMPLEX,ROCHOR ROAD,Retail,"1,280,000",430.56,"2,973",Jan-22,Strata,40,"32,000",99 yrs lease commencing from 1980,07,01 to 05
THE BENCOOLEN,BENCOOLEN STREET,Retail,"970,093",215.28,"4,506",Jan-22,Strata,20,"48,505",99 yrs lease commencing from 1995,07,01 to 05
GOLDEN MILE COMPLEX,BEACH ROAD,Retail,"290,000",172.22,"1,684",Dec-21,Strata,16,"18,125",99 yrs lease commencing from 1969,07,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"695,000",269.1,"2,583",Dec-21,Strata,25,"27,800",99 yrs lease commencing from 1983,07,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"500,000",312.16,"1,602",Dec-21,Strata,29,"17,241",99 yrs lease commencing from 1974,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,950,000",398.27,"4,896",Dec-21,Strata,37,"52,703",Freehold,09,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"1,033,000",322.92,"3,199",Dec-21,Strata,30,"34,433",999 yrs lease commencing from 1828,06,01 to 05
PENINSULA EXCELSIOR HOTEL,COLEMAN STREET,Retail,"390,000",258.34,"1,510",Dec-21,Strata,24,"16,250",99 yrs lease commencing from 1979,06,01 to 05
PENINSULA SHOPPING COMPLEX,COLEMAN STREET,Retail,"600,000",322.92,"1,858",Dec-21,Strata,30,"20,000",999 yrs lease commencing from 1828,06,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"950,000",398.27,"2,385",Dec-21,Strata,37,"25,676",99 yrs lease commencing from 1983,07,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"768,000",247.57,"3,102",Dec-21,Strata,23,"33,391",999 yrs lease commencing from 1828,06,B1 to B5
TEXTILE CENTRE,JALAN SULTAN,Retail,"950,000",904.18,"1,051",Dec-21,Strata,84,"11,310",99 yrs lease commencing from 1970,07,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"3,550,000",624.31,"5,686",Dec-21,Strata,58,"61,207",999 yrs lease commencing from 1828,06,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"1,184,000",667.37,"1,774",Dec-21,Strata,62,"19,097",999 yrs lease commencing from 1829,06,01 to 05
D'LEEDON,LEEDON HEIGHTS,Retail,"2,830,000","1,205.57","2,347",Dec-21,Strata,112,"25,268",99 yrs lease commencing from 2010,10,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,780,000",322.92,"5,512",Dec-21,Strata,30,"59,333",Freehold,09,01 to 05
1953,TESSENSOHN ROAD,Retail,"2,415,000",699.66,"3,452",Dec-21,Strata,65,"37,154",Freehold,08,01 to 05
HOLLAND ROAD SHOPPING CENTRE,HOLLAND AVENUE,Retail,"900,000",172.22,"5,226",Dec-21,Strata,16,"56,250",Freehold,10,01 to 05
ORCHARD PLAZA,ORCHARD ROAD,Retail,"490,000",215.28,"2,276",Nov-21,Strata,20,"24,500",99 yrs lease commencing from 1977,09,01 to 05
FORTUNE CENTRE,MIDDLE ROAD,Retail,"580,000",301.39,"1,924",Nov-21,Strata,28,"20,714",99 yrs lease commencing from 1980,07,01 to 05
CROWN CENTRE,BUKIT TIMAH ROAD,Retail,"2,550,000",807.3,"3,159",Nov-21,Strata,75,"34,000",Freehold,10,01 to 05
111 SOMERSET,SOMERSET ROAD,Retail,"2,860,000",947.23,"3,019",Nov-21,Strata,88,"32,500",99 yrs lease commencing from 1975,09,11 to 15
GOLDEN MILE COMPLEX,BEACH ROAD,Retail,"370,000",247.57,"1,495",Nov-21,Strata,23,"16,087",99 yrs lease commencing from 1969,07,01 to 05
THE ADELPHI,COLEMAN STREET,Retail,"1,470,000",452.09,"3,252",Nov-21,Strata,42,"35,000",999 yrs lease commencing from 1828,06,B1 to B5
1953,TESSENSOHN ROAD,Retail,"2,442,000",731.95,"3,336",Nov-21,Strata,68,"35,912",Freehold,08,01 to 05
TRIO,SAM LEONG ROAD,Retail,"2,354,000",484.38,"4,860",Oct-21,Strata,45,"52,311",Freehold,08,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"4,264,000","1,140.98","3,737",Oct-21,Strata,106,"40,226",99 yrs lease commencing from 1974,07,01 to 05
PARKLANE SHOPPING MALL,SELEGIE ROAD,Retail,"2,816,000",753.48,"3,737",Oct-21,Strata,70,"40,229",99 yrs lease commencing from 1974,07,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,110,000",344.45,"3,223",Oct-21,Strata,32,"34,688",Freehold,09,01 to 05
CORONATION SHOPPING PLAZA,BUKIT TIMAH ROAD,Retail,"1,050,000",258.34,"4,064",Oct-21,Strata,24,"43,750",Freehold,10,01 to 05
FAR EAST PLAZA,SCOTTS ROAD,Retail,"1,638,000",398.27,"4,113",Sep-21,Strata,37,"44,270",Freehold,09,01 to 05
MING ARCADE,CUSCADEN ROAD,Retail,"880,000",333.68,"2,637",Sep-21,Strata,31,"28,387",Freehold,10,01 to 05
SIM LIM SQUARE,ROCHOR CANAL ROAD,Retail,"1,680,000",559.73,"3,001",Sep-21,Strata,52,"32,308",99 yrs lease commencing from 1983,07,01 to 05
LOFT @ NATHAN,RIVER VALLEY ROAD,Retail,"2,080,000",635.08,"3,275",Sep-21,Strata,59,"35,254",Freehold,10,01 to 05
HIGH STREET CENTRE,NORTH BRIDGE ROAD,Retail,"360,000",247.57,"1,454",Sep-21,Strata,23,"15,652",99 yrs lease commencing from 1969,06,B1 to B5
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"1,110,000",398.27,"2,787",Sep-21,Strata,37,"30,000",999 yrs lease commencing from 1829,06,01 to 05
PENINSULA PLAZA,NORTH BRIDGE ROAD,Retail,"1,250,000",473.62,"2,639",Sep-21,Strata,44,"28,409",999 yrs lease commencing from 1829,06,B1 to B5
HOLLAND ROAD SHOPPING CENTRE,HOLLAND AVENUE,Retail,"970,000",172.22,"5,632",Sep-21,Strata,16,"60,625",Freehold,10,01 to 05
CORONATION SHOPPING PLAZA,BUKIT TIMAH ROAD,Retail,"1,050,000",269.1,"3,902",Sep-21,Strata,25,"42,000",Freehold,10,01 to 05
TEXTILE CENTRE,JALAN SULTAN,Retail,"500,000",398.27,"1,255",Aug-21,Strata,37,"13,514",99 yrs lease commencing from 1970,07,01 to 05
SIM LIM TOWER,JALAN BESAR,Retail,"821,800",365.98,"2,246",Aug-21,Strata,34,"24,171",Freehold,08,01 to 05
ORCHARD TOWERS,ORCHARD ROAD,Retail,"2,600,000",581.26,"4,473",Aug-21,Strata,54,"48,148",Freehold,09,01 to 05
MIDPOINT ORCHARD,ORCHARD ROAD,Retail,"4,660,000",376.74,"12,369",Aug-21,Strata,35,"133,143",Freehold,09,01 to 05
NEW WORLD CENTRE,JALAN BERSEH,Retail,"17,250,000","19,267.56",895,Jul-21,Strata,"1,790","9,637",99 yrs lease commencing from 1994,08,B1 to B5
MIDPOINT ORCHARD,ORCHARD ROAD,Retail,"2,500,000",226.04,"11,060",Jul-21,Strata,21,"119,048",Freehold,09,01 to 05
1953,TESSENSOHN ROAD,Retail,"1,348,000",398.27,"3,385",Jul-21,Strata,37,"36,432",Freehold,08,01 to 05
SULTAN PLAZA,JALAN SULTAN,Retail,"25,250,000","30,946.5",816,Jul-21,Strata,"2,875","8,783",99 yrs lease commencing from 1978,07,06 to 10
