Project Name,Street Name,Property Type,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Type of Area,Area (SQM),Unit Price ($ PSM),Tenure,Postal District,Floor Level
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"360,000",161.46,"2,230",Sep-23,Strata,15,"24,000",99 yrs lease commencing from 1980,03,B1 to B5
EON SHENTON,SHENTON WAY,Office,"1,050,000",505.91,"2,075",Sep-23,Strata,47,"22,340",99 yrs lease commencing from 2011,02,16 to 20
INTERNATIONAL PLAZA,ANSON ROAD,Office,"890,000",462.85,"1,923",Aug-23,Strata,43,"20,698",99 yrs lease commencing from 1970,02,31 to 35
INTERNATIONAL PLAZA,ANSON ROAD,Office,"890,000",462.85,"1,923",Aug-23,Strata,43,"20,698",99 yrs lease commencing from 1970,02,31 to 35
EMERALD GARDEN,CLUB STREET,Office,"3,050,000",828.83,"3,680",Aug-23,Strata,77,"39,610",999 yrs lease commencing from 1827,01,01 to 05
INTERNATIONAL PLAZA,ANSON ROAD,Office,"787,100",462.85,"1,701",Aug-23,Strata,43,"18,305",99 yrs lease commencing from 1970,02,06 to 10
PS100,PECK SEAH STREET,Office,"1,300,000",473.62,"2,745",Aug-23,Strata,44,"29,545",99 yrs lease commencing from 2011,02,06 to 10
VIVA VISTA,SOUTH BUONA VISTA ROAD,Office,"550,000",409.03,"1,345",Aug-23,Strata,38,"14,474",Freehold,05,B1 to B5
THE CENTRAL,EU TONG SEN STREET,Office,"1,833,000",645.84,"2,838",Aug-23,Strata,60,"30,550",99 yrs lease commencing from 2001,01,06 to 10
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"436,000",290.63,"1,500",Aug-23,Strata,27,"16,148",99 yrs lease commencing from 1980,03,B1 to B5
THE CENTRAL,EU TONG SEN STREET,Office,"1,800,000",645.84,"2,787",Aug-23,Strata,60,"30,000",99 yrs lease commencing from 2001,01,21 to 25
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,050,000",462.85,"2,269",Aug-23,Strata,43,"24,419",99 yrs lease commencing from 1970,02,16 to 20
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,830,000","1,054.87","1,735",Jul-23,Strata,98,"18,673",99 yrs lease commencing from 1980,01,06 to 10
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"16,518,150","7,028.89","2,350",Jul-23,Strata,653,"25,296",99 yrs lease commencing from 1989,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,731,600",936.47,"1,849",Jul-23,Strata,87,"19,903",99 yrs lease commencing from 1970,02,21 to 25
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"11,612,600","3,745.87","3,100",Jul-23,Strata,348,"33,370",99 yrs lease commencing from 1989,01,16 to 20
SOLITAIRE ON CECIL,CECIL STREET,Office,"51,184,000","12,464.71","4,106",Jul-23,Strata,"1,158","44,200",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"52,054,000","12,464.71","4,176",Jul-23,Strata,"1,158","44,952",Freehold,01,11 to 15
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"11,502,600","4,036.5","2,850",Jul-23,Strata,375,"30,674",99 yrs lease commencing from 1989,01,06 to 10
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"550,000",441.32,"1,246",Jun-23,Strata,41,"13,415",99 yrs lease commencing from 1969,03,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"10,081,929","2,529.54","3,986",Jun-23,Strata,235,"42,902",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"7,910,261","1,980.58","3,994",Jun-23,Strata,184,"42,991",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"4,431,423","1,108.69","3,997",Jun-23,Strata,103,"43,024",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"5,087,504","1,270.15","4,005",Jun-23,Strata,118,"43,114",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"4,783,907","1,162.51","4,115",Jun-23,Strata,108,"44,295",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"5,265,647","1,280.92","4,111",Jun-23,Strata,119,"44,249",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"5,668,890","1,377.79","4,114",Jun-23,Strata,128,"44,288",Freehold,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"7,253,689","1,754.53","4,134",Jun-23,Strata,163,"44,501",Freehold,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"3,050,000","1,453.14","2,099",Jun-23,Strata,135,"22,593",99 yrs lease commencing from 1970,02,11 to 15
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"13,797,200","4,058.03","3,400",Jun-23,Strata,377,"36,597",99 yrs lease commencing from 1989,01,31 to 35
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,650,000",936.47,"1,762",Jun-23,Strata,87,"18,966",99 yrs lease commencing from 1970,02,06 to 10
OXLEY TOWER,ROBINSON ROAD,Office,"880,000",236.81,"3,716",Jun-23,Strata,22,"40,000",Freehold,01,01 to 05
PLUS,CECIL STREET,Office,"7,017,300","2,034.4","3,449",Jun-23,Strata,189,"37,129",99 yrs lease commencing from 1989,01,26 to 30
SHENTON HOUSE,SHENTON WAY,Office,"838,508",441.32,"1,900",Jun-23,Strata,41,"20,451",99 yrs lease commencing from 1969,01,06 to 10
HAVELOCK2,HAVELOCK ROAD,Office,"650,000",409.03,"1,589",Jun-23,Strata,38,"17,105",99 yrs lease commencing from 1983,01,01 to 05
PLUS,CECIL STREET,Office,"3,974,400","1,151.75","3,451",Jun-23,Strata,107,"37,144",99 yrs lease commencing from 1989,01,26 to 30
TAHIR BUILDING,ROBINSON ROAD,Office,"3,550,000",925.7,"3,835",Jun-23,Strata,86,"41,279",Freehold,01,06 to 10
PLUS,CECIL STREET,Office,"8,355,900","2,421.9","3,450",Jun-23,Strata,225,"37,137",99 yrs lease commencing from 1989,01,26 to 30
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"680,000",527.44,"1,289",Jun-23,Strata,49,"13,878",99 yrs lease commencing from 1969,03,11 to 15
PS100,PECK SEAH STREET,Office,"1,315,000",473.62,"2,777",Jun-23,Strata,44,"29,886",99 yrs lease commencing from 2011,02,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,480,000",635.08,"2,330",Jun-23,Strata,59,"25,085",99 yrs lease commencing from 2001,01,06 to 10
ROBINSON SQUARE,ROBINSON ROAD,Office,"3,350,000","1,184.04","2,829",Jun-23,Strata,110,"30,455",Freehold,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,690,000",602.78,"2,804",Jun-23,Strata,56,"30,179",99 yrs lease commencing from 2001,01,06 to 10
PLUS,CECIL STREET,Office,"3,275,000","1,097.93","2,983",May-23,Strata,102,"32,108",99 yrs lease commencing from 1989,01,06 to 10
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"4,950,000","2,486.48","1,991",May-23,Strata,231,"21,429",99 yrs lease commencing from 1980,01,21 to 25
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"12,568,610","4,348.66","2,890",May-23,Strata,404,"31,110",99 yrs lease commencing from 1989,01,06 to 10
SOLITAIRE ON CECIL,CECIL STREET,Office,"56,205,000","13,132.08","4,280",May-23,Strata,"1,220","46,070",Freehold,01,16 to 20
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"9,955,200","2,927.81","3,400",May-23,Strata,272,"36,600",99 yrs lease commencing from 1989,01,31 to 35
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"583,000",301.39,"1,934",May-23,Strata,28,"20,821",99 yrs lease commencing from 1980,03,01 to 05
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"12,592,800","3,498.3","3,600",May-23,Strata,325,"38,747",99 yrs lease commencing from 1989,01,21 to 25
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"12,943,599","3,498.3","3,700",May-23,Strata,325,"39,826",99 yrs lease commencing from 1989,01,21 to 25
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"470,000",322.92,"1,455",May-23,Strata,30,"15,667",99 yrs lease commencing from 1980,03,01 to 05
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"490,600",301.39,"1,628",May-23,Strata,28,"17,521",99 yrs lease commencing from 1980,03,01 to 05
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"13,551,550","3,638.23","3,725",Apr-23,Strata,338,"40,093",99 yrs lease commencing from 1989,01,26 to 30
THE CENTRAL,EU TONG SEN STREET,Office,"1,900,000",635.08,"2,992",Apr-23,Strata,59,"32,203",99 yrs lease commencing from 2001,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,710,000",936.47,"1,826",Apr-23,Strata,87,"19,655",99 yrs lease commencing from 1970,02,26 to 30
SOLITAIRE ON CECIL,CECIL STREET,Office,"56,270,600","13,132.08","4,285",Apr-23,Strata,"1,220","46,123",Freehold,01,16 to 20
SOLITAIRE ON CECIL,CECIL STREET,Office,"57,925,000","13,487.29","4,295",Apr-23,Strata,"1,253","46,229",Freehold,01,16 to 20
SOLITAIRE ON CECIL,CECIL STREET,Office,"48,604,400","11,237.62","4,325",Apr-23,Strata,"1,044","46,556",Freehold,01,16 to 20
LIBERTY HOUSE,CLUB STREET,Office,"92,200,000","7,179.59","12,842",Apr-23,Land,667,"138,231",999 yrs lease commencing from 1827,01,-
PLUS,CECIL STREET,Office,"3,324,272","1,151.75","2,886",Apr-23,Strata,107,"31,068",99 yrs lease commencing from 1989,01,01 to 05
PLUS,CECIL STREET,Office,"3,075,728","1,065.64","2,886",Apr-23,Strata,99,"31,068",99 yrs lease commencing from 1989,01,01 to 05
PLUS,CECIL STREET,Office,"7,200,000","2,378.84","3,027",Apr-23,Strata,221,"32,579",99 yrs lease commencing from 1989,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"2,410,000",925.7,"2,603",Apr-23,Strata,86,"28,023",99 yrs lease commencing from 2001,01,21 to 25
OXLEY TOWER,ROBINSON ROAD,Office,"3,663,450","1,162.51","3,151",Mar-23,Strata,108,"33,921",Freehold,01,21 to 25
PLUS,CECIL STREET,Office,"3,871,200","1,237.86","3,127",Mar-23,Strata,115,"33,663",99 yrs lease commencing from 1989,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,008,000",462.85,"2,178",Mar-23,Strata,43,"23,442",99 yrs lease commencing from 1970,02,16 to 20
PLUS,CECIL STREET,Office,"14,950,000","5,059.08","2,955",Mar-23,Strata,470,"31,809",99 yrs lease commencing from 1989,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,850,000",635.08,"2,913",Mar-23,Strata,59,"31,356",99 yrs lease commencing from 2001,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,150,000",473.62,"2,428",Mar-23,Strata,44,"26,136",99 yrs lease commencing from 1970,02,26 to 30
REGENCY SUITES,KIM TIAN ROAD,Office,"1,800,000",990.29,"1,818",Mar-23,Strata,92,"19,565",Freehold,03,06 to 10
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"830,000",645.84,"1,285",Mar-23,Strata,60,"13,833",99 yrs lease commencing from 1969,03,06 to 10
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"8,600,000","3,003.16","2,864",Mar-23,Strata,279,"30,824",99 yrs lease commencing from 1989,01,06 to 10
EON SHENTON,SHENTON WAY,Office,"4,300,000","1,765.3","2,436",Mar-23,Strata,164,"26,220",99 yrs lease commencing from 2011,02,16 to 20
OXLEY TOWER,ROBINSON ROAD,Office,"3,500,000","1,205.57","2,903",Mar-23,Strata,112,"31,250",Freehold,01,11 to 15
SOLITAIRE ON CECIL,CECIL STREET,Office,"10,446,493","2,529.54","4,130",Mar-23,Strata,235,"44,453",Freehold,01,11 to 15
SOLITAIRE ON CECIL,CECIL STREET,Office,"8,195,703","1,980.58","4,138",Mar-23,Strata,184,"44,542",Freehold,01,11 to 15
SOLITAIRE ON CECIL,CECIL STREET,Office,"4,591,210","1,108.69","4,141",Mar-23,Strata,103,"44,575",Freehold,01,11 to 15
SOLITAIRE ON CECIL,CECIL STREET,Office,"5,270,558","1,270.15","4,150",Mar-23,Strata,118,"44,666",Freehold,01,11 to 15
SOLITAIRE ON CECIL,CECIL STREET,Office,"4,956,029","1,162.51","4,263",Mar-23,Strata,108,"45,889",Freehold,01,11 to 15
SOLITAIRE ON CECIL,CECIL STREET,Office,"5,455,300","1,280.92","4,259",Mar-23,Strata,119,"45,843",Freehold,01,11 to 15
SOLITAIRE ON CECIL,CECIL STREET,Office,"5,872,885","1,377.79","4,263",Mar-23,Strata,128,"45,882",Freehold,01,11 to 15
SOLITAIRE ON CECIL,CECIL STREET,Office,"7,513,320","1,754.53","4,282",Mar-23,Strata,163,"46,094",Freehold,01,11 to 15
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"11,707,300","4,036.5","2,900",Feb-23,Strata,375,"31,219",99 yrs lease commencing from 1989,01,06 to 10
PS100,PECK SEAH STREET,Office,"1,100,000",473.62,"2,323",Jan-23,Strata,44,"25,000",99 yrs lease commencing from 2011,02,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,700,000",936.47,"1,815",Jan-23,Strata,87,"19,540",99 yrs lease commencing from 1970,02,26 to 30
THE CENTRAL,EU TONG SEN STREET,Office,"1,880,000",635.08,"2,960",Jan-23,Strata,59,"31,864",99 yrs lease commencing from 2001,01,11 to 15
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,730,000",936.47,"1,847",Jan-23,Strata,87,"19,885",99 yrs lease commencing from 1970,02,31 to 35
OXLEY TOWER,ROBINSON ROAD,Office,"3,288,000","1,173.28","2,802",Jan-23,Strata,109,"30,165",Freehold,01,16 to 20
SOUTHPOINT,CANTONMENT ROAD,Office,"43,000,000","16,038.36","2,681",Dec-22,Strata,"1,490","28,859",Freehold,02,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"5,300,000","1,474.67","3,594",Dec-22,Strata,137,"38,686",99 yrs lease commencing from 2011,01,11 to 15
TELOK AYER CONSERVATION AREA,SOUTH BRIDGE ROAD,Office,"8,550,000","1,515.57","5,641",Dec-22,Land,140.8,"60,724",99 yrs lease commencing from 1951,01,-
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"17,121,060","5,188.25","3,300",Dec-22,Strata,482,"35,521",99 yrs lease commencing from 1989,01,16 to 20
SOLITAIRE ON CECIL,CECIL STREET,Office,"48,177,225","12,464.71","3,865",Dec-22,Strata,"1,158","41,604",Freehold,01,06 to 10
PEOPLE'S PARK CENTRE,UPPER CROSS STREET,Office,"750,000",559.73,"1,340",Dec-22,Strata,52,"14,423",99 yrs lease commencing from 1970,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"2,781,450",882.65,"3,151",Dec-22,Strata,82,"33,920",99 yrs lease commencing from 2001,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,380,000",753.48,"3,159",Dec-22,Strata,70,"34,000",99 yrs lease commencing from 2011,01,11 to 15
MALACCA CENTRE,MALACCA STREET,Office,"5,680,000","1,829.88","3,104",Dec-22,Strata,170,"33,412",999 yrs lease commencing from 1826,01,11 to 15
TONG ENG BUILDING,CECIL STREET,Office,"1,389,000",462.85,"3,001",Dec-22,Strata,43,"32,302",999 yrs lease commencing from 1885,01,21 to 25
INTERNATIONAL PLAZA,ANSON ROAD,Office,"4,125,300","2,357.32","1,750",Nov-22,Strata,219,"18,837",99 yrs lease commencing from 1970,02,16 to 20
SPRINGLEAF TOWER,ANSON ROAD,Office,"27,392,100","10,742.47","2,550",Nov-22,Strata,998,"27,447",99 yrs lease commencing from 1996,02,31 to 35
THE CENTRAL,EU TONG SEN STREET,Office,"1,820,000",635.08,"2,866",Nov-22,Strata,59,"30,847",99 yrs lease commencing from 2001,01,06 to 10
TONG ENG BUILDING,CECIL STREET,Office,"1,206,000",602.78,"2,001",Nov-22,Strata,56,"21,536",999 yrs lease commencing from 1885,01,16 to 20
PS100,PECK SEAH STREET,Office,"1,238,000",473.62,"2,614",Nov-22,Strata,44,"28,136",99 yrs lease commencing from 2011,02,06 to 10
SHENTON HOUSE,SHENTON WAY,Office,"3,180,000","1,754.53","1,812",Nov-22,Strata,163,"19,509",99 yrs lease commencing from 1969,01,11 to 15
TONG ENG BUILDING,CECIL STREET,Office,"2,100,000",602.78,"3,484",Nov-22,Strata,56,"37,500",999 yrs lease commencing from 1885,01,16 to 20
INTERNATIONAL PLAZA,ANSON ROAD,Office,"4,478,908","2,357.32","1,900",Nov-22,Strata,219,"20,452",99 yrs lease commencing from 1970,02,31 to 35
PS100,PECK SEAH STREET,Office,"1,310,000",516.67,"2,535",Nov-22,Strata,48,"27,292",99 yrs lease commencing from 2011,02,06 to 10
PS100,PECK SEAH STREET,Office,"1,200,000",473.62,"2,534",Nov-22,Strata,44,"27,273",99 yrs lease commencing from 2011,02,06 to 10
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"17,380,000","9,719.89","1,788",Nov-22,Strata,903,"19,247",99 yrs lease commencing from 1980,01,21 to 25
SPRINGLEAF TOWER,ANSON ROAD,Office,"53,924,840","21,484.94","2,510",Nov-22,Strata,"1,996","27,016",99 yrs lease commencing from 1996,02,26 to 30
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"650,000",441.32,"1,473",Oct-22,Strata,41,"15,854",99 yrs lease commencing from 1969,03,01 to 05
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,036,000",473.62,"2,187",Oct-22,Strata,44,"23,545",99 yrs lease commencing from 1970,02,16 to 20
PLUS,CECIL STREET,Office,"7,300,000","2,335.79","3,125",Oct-22,Strata,217,"33,641",99 yrs lease commencing from 1989,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"2,389,080",925.7,"2,581",Oct-22,Strata,86,"27,780",99 yrs lease commencing from 2001,01,16 to 20
SOUTHPOINT,CANTONMENT ROAD,Office,"15,517,742","5,145.19","3,016",Oct-22,Strata,478,"32,464",Freehold,02,11 to 15
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"1,780,000","1,054.87","1,687",Oct-22,Strata,98,"18,163",99 yrs lease commencing from 1980,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"2,550,000","1,313.21","1,942",Oct-22,Strata,122,"20,902",99 yrs lease commencing from 1970,02,21 to 25
PLUS,CECIL STREET,Office,"3,623,400","1,097.93","3,300",Oct-22,Strata,102,"35,524",99 yrs lease commencing from 1989,01,21 to 25
HAVELOCK2,HAVELOCK ROAD,Office,"1,157,700",516.67,"2,241",Oct-22,Strata,48,"24,119",99 yrs lease commencing from 1983,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"1,400,000",635.08,"2,204",Oct-22,Strata,59,"23,729",99 yrs lease commencing from 2001,01,01 to 05
ALEXANDRA CENTRAL,ALEXANDRA ROAD,Office,"650,000",161.46,"4,026",Sep-22,Strata,15,"43,333",99 yrs lease commencing from 2012,03,01 to 05
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"4,474,800","2,486.48","1,800",Sep-22,Strata,231,"19,371",99 yrs lease commencing from 1980,01,21 to 25
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"4,320,000","2,400.37","1,800",Sep-22,Strata,223,"19,372",99 yrs lease commencing from 1980,01,21 to 25
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"39,700,000","10,311.91","3,850",Sep-22,Strata,958,"41,441",99 yrs lease commencing from 1989,01,41 to 45
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"4,474,800","2,486.48","1,800",Sep-22,Strata,231,"19,371",99 yrs lease commencing from 1980,01,21 to 25
HAVELOCK2,HAVELOCK ROAD,Office,"1,200,000",635.08,"1,890",Sep-22,Strata,59,"20,339",99 yrs lease commencing from 1983,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,650,000",645.84,"2,555",Sep-22,Strata,60,"27,500",99 yrs lease commencing from 2001,01,11 to 15
PS100,PECK SEAH STREET,Office,"1,050,000",419.8,"2,501",Sep-22,Strata,39,"26,923",99 yrs lease commencing from 2011,02,06 to 10
CONCORDE SHOPPING CENTRE,OUTRAM ROAD,Office,"300,000",215.28,"1,394",Sep-22,Strata,20,"15,000",99 yrs lease commencing from 1980,03,01 to 05
CHINATOWN POINT,NEW BRIDGE ROAD,Office,"2,000,000","1,054.87","1,896",Sep-22,Strata,98,"20,408",99 yrs lease commencing from 1980,01,11 to 15
PLUS,CECIL STREET,Office,"2,270,000",785.77,"2,889",Sep-22,Strata,73,"31,096",99 yrs lease commencing from 1989,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,850,000",936.47,"1,976",Sep-22,Strata,87,"21,264",99 yrs lease commencing from 1970,02,31 to 35
PRUDENTIAL TOWER,CECIL STREET,Office,"4,760,486","1,399.32","3,402",Aug-22,Strata,130,"36,619",99 yrs lease commencing from 1996,01,21 to 25
INTERNATIONAL PLAZA,ANSON ROAD,Office,"2,649,246","1,367.03","1,938",Aug-22,Strata,127,"20,860",99 yrs lease commencing from 1970,02,16 to 20
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"11,691,000","3,896.57","3,000",Aug-22,Strata,362,"32,296",99 yrs lease commencing from 1989,01,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"1,510,000",581.26,"2,598",Aug-22,Strata,54,"27,963",99 yrs lease commencing from 2001,01,11 to 15
SBF CENTER,ROBINSON ROAD,Office,"2,020,000",624.31,"3,236",Aug-22,Strata,58,"34,828",99 yrs lease commencing from 2011,01,16 to 20
PS100,PECK SEAH STREET,Office,"1,250,000",473.62,"2,639",Aug-22,Strata,44,"28,409",99 yrs lease commencing from 2011,02,11 to 15
PLUS,CECIL STREET,Office,"2,217,000",785.77,"2,821",Aug-22,Strata,73,"30,370",99 yrs lease commencing from 1989,01,01 to 05
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"41,148,050","12,281.72","3,350",Aug-22,Strata,"1,141","36,063",99 yrs lease commencing from 1989,01,31 to 35
PLUS,CECIL STREET,Office,"7,166,000","2,271.2","3,155",Aug-22,Strata,211,"33,962",99 yrs lease commencing from 1989,01,06 to 10
SBF CENTER,ROBINSON ROAD,Office,"2,210,000",678.13,"3,259",Aug-22,Strata,63,"35,079",99 yrs lease commencing from 2011,01,21 to 25
SUNTEC TOWER THREE,TEMASEK BOULEVARD,Office,"7,942,400","2,335.79","3,400",Aug-22,Strata,217,"36,601",99 yrs lease commencing from 1989,01,36 to 40
PLUS,CECIL STREET,Office,"6,735,000","2,368.08","2,844",Aug-22,Strata,220,"30,614",99 yrs lease commencing from 1989,01,01 to 05
SUNTEC TOWER ONE,TEMASEK BOULEVARD,Office,"13,439,880","4,036.5","3,330",Aug-22,Strata,375,"35,840",99 yrs lease commencing from 1989,01,26 to 30
SUNTEC TOWER TWO,TEMASEK BOULEVARD,Office,"10,438,000","2,927.81","3,565",Aug-22,Strata,272,"38,375",99 yrs lease commencing from 1989,01,36 to 40
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,042,000",473.62,"2,200",Aug-22,Strata,44,"23,682",99 yrs lease commencing from 1970,02,11 to 15
PLUS,CECIL STREET,Office,"10,513,000","3,552.12","2,960",Jul-22,Strata,330,"31,858",99 yrs lease commencing from 1989,01,01 to 05
N.A.,SOUTH BRIDGE ROAD,Office,"9,000,000","1,533.87","5,868",Jul-22,Land,142.5,"63,158",99 yrs lease commencing from 1951,01,-
SAMSUNG HUB,CHURCH STREET,Office,"53,099,550","13,110.55","4,050",Jul-22,Strata,"1,218","43,596",999 yrs lease commencing from 1827,01,06 to 10
SBF CENTER,ROBINSON ROAD,Office,"2,640,000",753.48,"3,504",Jul-22,Strata,70,"37,714",99 yrs lease commencing from 2011,01,26 to 30
THE CENTRAL,EU TONG SEN STREET,Office,"1,568,000",635.08,"2,469",Jul-22,Strata,59,"26,576",99 yrs lease commencing from 2001,01,06 to 10
PEOPLE'S PARK COMPLEX,PARK ROAD,Office,"550,000",161.46,"3,406",Jul-22,Strata,15,"36,667",99 yrs lease commencing from 1968,01,01 to 05
PLUS,CECIL STREET,Office,"4,449,000","1,323.97","3,360",Jul-22,Strata,123,"36,171",99 yrs lease commencing from 1989,01,21 to 25
HAVELOCK2,HAVELOCK ROAD,Office,"2,580,000","1,603.84","1,609",Jul-22,Strata,149,"17,315",99 yrs lease commencing from 1983,01,01 to 05
PEOPLE'S PARK COMPLEX,PARK ROAD,Office,"480,000",161.46,"2,973",Jul-22,Strata,15,"32,000",99 yrs lease commencing from 1968,01,01 to 05
MMI BUILDING,SOUTH BRIDGE ROAD,Office,"39,000,000","2,325.02","16,774",Jul-22,Land,216,"180,556",Freehold,01,-
HAVELOCK2,HAVELOCK ROAD,Office,"1,166,000",624.31,"1,868",Jul-22,Strata,58,"20,103",99 yrs lease commencing from 1983,01,06 to 10
PLUS,CECIL STREET,Office,"3,688,830","1,227.1","3,006",Jul-22,Strata,114,"32,358",99 yrs lease commencing from 1989,01,06 to 10
PLUS,CECIL STREET,Office,"3,141,170","1,044.11","3,008",Jul-22,Strata,97,"32,383",99 yrs lease commencing from 1989,01,06 to 10
INTERNATIONAL PLAZA,ANSON ROAD,Office,"1,356,000",678.13,"2,000",Jul-22,Strata,63,"21,524",99 yrs lease commencing from 1970,02,26 to 30
THE CENTRAL,EU TONG SEN STREET,Office,"1,820,000",645.84,"2,818",Jul-22,Strata,60,"30,333",99 yrs lease commencing from 2001,01,21 to 25
THE CENTRAL,EU TONG SEN STREET,Office,"2,398,000",861.12,"2,785",Jul-22,Strata,80,"29,975",99 yrs lease commencing from 2001,01,16 to 20
THE CENTRAL,EU TONG SEN STREET,Office,"1,776,500",635.08,"2,797",Jul-22,Strata,59,"30,110",99 yrs lease commencing from 2001,01,16 to 20
TAHIR BUILDING,ROBINSON ROAD,Office,"2,070,000",645.84,"3,205",Jun-22,Strata,60,"34,500",Freehold,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"1,650,000",645.84,"2,555",Jun-22,Strata,60,"27,500",99 yrs lease commencing from 2001,01,16 to 20
PEOPLE'S PARK COMPLEX,PARK ROAD,Office,"1,800,000",602.78,"2,986",Jun-22,Strata,56,"32,143",99 yrs lease commencing from 1968,01,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"1,488,000",635.08,"2,343",Jun-22,Strata,59,"25,220",99 yrs lease commencing from 2001,01,06 to 10
THE CENTRAL,EU TONG SEN STREET,Office,"2,913,900",882.65,"3,301",Jun-22,Strata,82,"35,535",99 yrs lease commencing from 2001,01,16 to 20
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"650,000",527.44,"1,232",Jun-22,Strata,49,"13,265",99 yrs lease commencing from 1969,03,11 to 15
MANHATTAN HOUSE,CHIN SWEE ROAD,Office,"550,000",441.32,"1,246",Jun-22,Strata,41,"13,415",99 yrs lease commencing from 1969,03,11 to 15
NEHSONS BUILDING,PECK SEAH STREET,Office,"111,100,000","13,818.82","8,040",Jun-22,Land,"1,283.8","86,540",99 yrs lease commencing from 1970,02,-
REGENCY SUITES,KIM TIAN ROAD,Office,"1,200,000",592.02,"2,027",Jun-22,Strata,55,"21,818",Freehold,03,01 to 05
THE CENTRAL,EU TONG SEN STREET,Office,"1,338,000",635.08,"2,107",Jun-22,Strata,59,"22,678",99 yrs lease commencing from 2001,01,01 to 05
